id,summary
6682324,"Summary
Summary
Please show your support by Subscribing to my Youtube channel, it would mean a lot!
https://www.youtube.com/channel/UClch3A8v3dbQoQRJsvxQJ2Q
———
IMPORTANT! All money made on Youtube through next 1-2 years will be split evenly. One Part will go to homeless children that dont have the opportunity or money to buy their own Nintendo console and Pokemon game.
The second part will go to make/order more downloadable models. Please visit the 3D artist fiverr account: 
https://www.fiverr.com/ridhwanbsp?source=gig_page
———
IMPORTANT!! Pokemon is a Product of the Pokemon Company. These models may not be sold to earn any money! They are free and will remain free for any one to 3D print. I don’t give permission to sell 3D printed models under my name. The models are for private use only!
Tags
152
chikorita
pokemon
License
CC BY-SA
Pokemon Chikorita #152 - Optimized for 3D Printing
by 3print1UP is licensed under the Creative Commons - Attribution - Share Alike license."
6682356,"Summary
Summary
Please show your support by Subscribing to my Youtube channel, it would mean a lot!
https://www.youtube.com/channel/UClch3A8v3dbQoQRJsvxQJ2Q
———
IMPORTANT! All money made on Youtube through next 1-2 years will be split evenly. One Part will go to homeless children that dont have the opportunity or money to buy their own Nintendo console and Pokemon game.
The second part will go to make/order more downloadable models. Please visit the 3D artist fiverr account: 
https://www.fiverr.com/ridhwanbsp?source=gig_page
———
IMPORTANT!! Pokemon is a Product of the Pokemon Company. These models may not be sold to earn any money! They are free and will remain free for any one to 3D print. I don’t give permission to sell 3D printed models under my name. The models are for private use only!
Tags
pokemon
License
CC BY-SA
Pokemon Dratini #147 - Optimized for 3D Printing
by 3print1UP is licensed under the Creative Commons - Attribution - Share Alike license."
6691593,"Summary
Print Settings
Summary
My design for Helldivers2 dog tags. Download, enjoy and post a make!
At 100% dimensions are about: 55.6mm tall X 28.8mm wide x 4.8mm thick
I did mine using satin black and silk gold, paused the print to change colors when the border started printing.
Print Settings
Printer brand:
Longer
Printer:
Longer LK5 Pro
Rafts:
No
Supports:
No
Resolution:
.2
Infill:
20
Filament brand:
Longer
Filament color:
Gray
Filament material:
PLA
Notes:
Did a few dual color prints for fun in esun black & esun silk gold. Other ones are painted.
Tags
democracy
dog tag
Gamming
helldivers
helldivers2
Helldivers II
iber-tea
liberty
tags
License
CC BY-NC-SA
Helldivers2 Dog Tag
by bdubil is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6682306,"Summary
Summary
Please show your support by Subscribing to my Youtube channel, it would mean a lot!
https://www.youtube.com/channel/UClch3A8v3dbQoQRJsvxQJ2Q
———
IMPORTANT! All money made on Youtube through next 1-2 years will be split evenly. One Part will go to homeless children that dont have the opportunity or money to buy their own Nintendo console and Pokemon game.
The second part will go to make/order more downloadable models. Please visit the 3D artist fiverr account: 
https://www.fiverr.com/ridhwanbsp?source=gig_page
———
IMPORTANT!! Pokemon is a Product of the Pokemon Company. These models may not be sold to earn any money! They are free and will remain free for any one to 3D print. I don’t give permission to sell 3D printed models under my name. The models are for private use only!
Tags
175
pokemon
Togepi
License
CC BY-SA
Pokemon Togepi #175 - Optimized for 3D Printing
by 3print1UP is licensed under the Creative Commons - Attribution - Share Alike license."
6698080,"Summary
Summary
Includes Original STL files (not presupported).
Check our Social Media & Stores:
🔸 https://www.instagram.com/rpgfigures
🔸 https://www.youtube.com/@RPGfigures
🔸 myminifactory.com/users/RPGfigures
🔸 rpgfigures.com
Tags
altar
Ancient
Buildings
dnd
dungeons and dragons
fantasy
Greece
greek
historic
pillar
printable
RPG
Ruin
scenery
temple
Terrain
warhammer
yabletop
License
CC BY-SA
Printable Terrains - Ancient Greece Pack
by RPGfigures_com is licensed under the Creative Commons - Attribution - Share Alike license."
6702458,"Summary
Summary
Hi All,
Here is a simple design for a phone stand that allows you to use it at two different angles: 30° and 45°. Compared to other interesting designs available online, this design offers faster printing time and significant flexibility in case of bumps and falls.
I hope you enjoy it!
A few more words:
I really love designing and 3D printing, and I am incredibly happy to see how some of my projects are particularly popular online. My designs will never be for sale, however, if you appreciate my design, please consider supporting me with a tip. Thank you!
Paypal.me link: https://paypal.me/adarkstudio
Cheers
Nio (Adarkstudio)
Tags
adarkstudio
ADKS
desk
easy
easy to print
iphone
Phone Stand
smartphone
smartphone holder
supportless
License
CC BY-NC
ADKS - Double-inclination Phone Stand
by Adarkstudio is licensed under the Creative Commons - Attribution - Non-Commercial license."
6711018,"Summary
Summary
Model Description
This innovative design presents a modern and functional bowl, ideal for 3D printing. It is possible to print this design using PET material recycled from plastic bottles. For more information, visit my other project:  recycled PET material printing page.
The design is characterized by simple yet effective circular lines, creating a stable and aesthetically pleasing structure. The bowl is designed to be not only practical but also visually attractive, making it suitable for various environments, from modern kitchens to stylish living rooms.
Key Features:
Material: The model is optimized for printing with plastic, ensuring lightness and durability.
Design: Elegant circular lines and a sturdy base provide both aesthetics and stability.
Practicality: The bowl is spacious enough for various types of fruit or other items.
Assembly: Easy assembly with simple components that fit together without the need for complex tools.
Design Advantages:
Low Material Consumption: Thanks to smart design, material consumption is minimized, reducing printing costs and being more environmentally friendly.
Printing Speed: The structure is optimized for fast printing, meaning the model can be printed in a shorter time without compromising quality.
This model combines practicality with modern design, making it an excellent choice for anyone looking for stylish and functional home accessories.
Tags
bowl
License
CC BY-NC-ND
Simple Fruit Bowl - fast printed
by Tofna1 is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6705932,"Summary
Summary
The original print (without the lock) was a request from someone, then the lock for the handles was a request from more people, I figured why the heck not? Sounds easy right?
After a couple of design attempts I was able to get one that actually worked, and worked really well. If you've printed the first model without the lock, then you NEED to print this one! It works. Also included in the files is the locking trainer version, I figured someone would ask for it if I didn't include it…
This print has been wicked fun! It's still not going to carve a stick into a spear but you can practice with it before using the knife intended for doing that. Honestly though, it is great to fidget with and enjoy while impressing everyone you show it to. Best part is, now you don't have to worry about it coming open in your pocket! The locking handle holds it together until you're ready to fling it around.
If you're looking for the original, it's still there. This is more or less a remix. The original knife was used as the basis for this one, it just stands a little taller due to the lock needing to stand straight up for printing.
If you're curious about the background design steps I used to create this one, and want to see some printing failures while riding the emotional design rollercoaster with me, just check out the video.
https://youtu.be/3c6cpPPqE-U
I printed all of mine so far from PLA and Tough PLA, they all work flawlessly. Interested in seeing what materials you print with to share!
The YouTube video has a lot of background to this project and it's linked above so just give it a watch if you want to see more about it.
I hope you enjoy! Thanks for checking it out! If you like things like this be sure to check out the many other models I have here.
Tags
assembly
balisong
balisong knives
balisong trainer
butterfly knife
cosplay prop
fidget
Fidget Toy
knife
noassemblyrequired
prop
trainer
License
CC BY-SA
Locking Butterfly Knife - Print in Place - Balisong
by SanfordPrime is licensed under the Creative Commons - Attribution - Share Alike license."
6684293,"Summary
Summary
Its a simple doorstop that works. The pictures were taken with Prusament orange PETG and will be best in TPU. This was just a test in design and size. I have large gaps between my door and tile so wanted something about 1.5"" in height. No supports or rafts needed and if you want smaller, simply reduce the scale in your slicer aprox. 10% to 20% + / -
Enjoy and HAPPY PRINTING!!!!!!!
Tags
bedroom
door
doorstop
house
household
living room
office
License
CC BY-SA
DOOR STOP
by Moto69xxx2000 is licensed under the Creative Commons - Attribution - Share Alike license."
6682311,"Summary
Summary
Please show your support by Subscribing to my Youtube channel, it would mean a lot!
https://www.youtube.com/channel/UClch3A8v3dbQoQRJsvxQJ2Q
———
IMPORTANT! All money made on Youtube through next 1-2 years will be split evenly. One Part will go to homeless children that dont have the opportunity or money to buy their own Nintendo console and Pokemon game.
The second part will go to make/order more downloadable models. Please visit the 3D artist fiverr account: 
https://www.fiverr.com/ridhwanbsp?source=gig_page
———
IMPORTANT!! Pokemon is a Product of the Pokemon Company. These models may not be sold to earn any money! They are free and will remain free for any one to 3D print. I don’t give permission to sell 3D printed models under my name. The models are for private use only!
Tags
172
pichu
pokemon
License
CC BY-SA
Pokemon Pichu #172 - Optimized for 3D Printing
by 3print1UP is licensed under the Creative Commons - Attribution - Share Alike license."
